osm_id,network_id
4584,set()
7550,{'385512'}
21015,{'226903'}
5314,{'233076'}
21139,set()
15133,set()
23943,set()
14922,{'494938'}
13619,{'252027'}
20429,{'516481'}
1465,set()
22413,"{'265497', '159716'}"
11662,set()
18064,{'479541'}
17588,{'557526'}
14502,{'428526'}
18513,{'461113'}
7815,{'202015'}
8480,{'550141'}
22786,{'420705'}
5718,set()
23942,set()
10679,set()
5873,set()
25637,set()
12401,{'416255'}
21342,set()
21096,set()
8077,{'308784'}
21010,{'409803'}
19466,{'460228'}
18902,set()
22611,{'232723'}
16770,{'423984'}
14440,set()
7688,set()
6329,{'310619'}
11480,{'488067'}
6716,set()
4680,set()
6248,set()
25765,set()
14204,set()
7502,{'571669'}
29603,set()
4704,set()
13758,set()
3031,{'542363'}
19353,{'549284'}
20512,{'516481'}
22550,{'436455'}
8204,set()
25401,set()
12443,{'468041'}
2757,set()
18488,{'494980'}
22726,set()
4617,{'570711'}
25379,{'280224'}
21834,set()
24785,set()
10318,{'317315'}
25187,set()
8036,{'316799'}
17959,set()
10412,{'417213'}
3919,set()
23088,{'459933'}
220,set()
10844,set()
18113,set()
23864,{'103342'}
15020,{'273167'}
27216,set()
15899,{'277723'}
30212,{'89340'}
9650,{'125068'}
2850,{'459651'}
23875,"{'480822', '202538'}"
25530,{'282408'}
11555,set()
8660,{'486914'}
8566,{'550141'}
8593,set()
7459,set()
183,{'237576'}
15157,set()
18808,{'385491'}
19056,{'198977'}
13971,set()
14549,set()
3727,{'409348'}
1060,set()
12547,{'253292'}
5797,{'252027'}
13272,{'558242'}
3923,set()
29739,{'556764'}
3061,set()
4094,{'486914'}
20700,{'252873'}
16006,set()
22856,set()
3183,set()
12349,{'545960'}
30250,{'571031'}
13828,{'551344'}
28112,{'385512'}
19970,{'467689'}
2822,{'545960'}
22555,set()
23941,set()
11545,set()
19264,set()
18478,set()
4116,set()
26538,set()
5745,set()
21106,{'440859'}
17471,set()
12242,set()
18125,{'81375'}
5936,set()
2527,{'224322'}
16075,set()
19597,{'557621'}
23046,{'550141'}
2640,{'492409'}
23662,set()
1348,set()
1064,{'282408'}
4185,set()
23324,set()
29837,{'571669'}
21298,{'273167'}
24743,set()
23566,{'278498'}
2553,{'95276'}
24770,set()
16465,set()
28768,set()
1271,set()
30368,{'545883'}
16919,set()
21000,{'556341'}
21806,{'570624'}
19012,{'124547'}
20490,"{'200196', '110818', '13783'}"
19523,set()
24039,{'230357'}
2209,{'282408'}
15339,set()
5636,set()
15881,{'342816'}
6640,{'423984'}
29019,"{'21514', '552209'}"
5462,{'92620'}
17504,set()
30006,{'410610'}
22417,{'205508'}
26608,set()
4867,set()
15757,{'494947'}
8553,{'420733'}
10022,set()
19762,set()
29850,{'571669'}
11966,{'297114'}
24462,set()
29306,"{'76522', '545883'}"
8382,set()
4549,set()
24124,set()
24735,{'415419'}
1602,{'483485'}
7591,set()
13383,"{'254225', '410063'}"
5631,{'525759'}
19097,{'308848'}
9416,{'221666'}
26665,set()
14075,set()
15897,{'342816'}
15328,set()
2720,"{'297255', '517786'}"
25752,set()
6003,set()
3480,{'545372'}
19808,{'494980'}
26959,set()
13889,set()
27129,{'461589'}
23371,{'297114'}
19949,{'572116'}
2798,{'155254'}
14333,set()
25770,set()
342,{'206736'}
24884,set()
27042,set()
7000,{'424424'}
12129,"{'350596', '338511'}"
12623,set()
2310,{'516481'}
15756,{'494947'}
1372,set()
27050,{'204968'}
26767,{'385512'}
24086,set()
20410,set()
18279,{'431928'}
21783,set()
13609,{'342816'}
23565,set()
22330,"{'431928', '314689'}"
16454,set()
6860,{'317020'}
13446,{'198822'}
2540,{'89616'}
16097,{'517839'}
14908,{'545984'}
10837,{'549409'}
25639,set()
20735,set()
8761,{'570602'}
17284,set()
3385,{'255534'}
6636,set()
17499,{'397219'}
461,{'556764'}
5139,{'431928'}
21432,{'254593'}
13600,set()
18264,set()
8597,{'462590'}
14775,{'440805'}
17574,{'557554'}
22978,set()
5941,set()
22121,set()
14037,set()
17378,{'381685'}
25600,{'308896'}
20881,set()
16957,set()
7361,{'203175'}
13584,set()
18162,{'570562'}
6264,set()
9360,set()
18596,{'278457'}
26436,set()
19812,{'380597'}
7663,{'314255'}
23929,set()
10404,{'550170'}
7786,{'317049'}
4112,set()
12992,set()
17740,set()
6866,set()
12082,{'494947'}
17562,set()
1029,set()
5073,{'430969'}
28127,"{'479959', '112196'}"
22207,{'532423'}
9653,set()
9489,set()
6258,{'460228'}
28635,{'282408'}
24081,{'317020'}
9947,{'551138'}
17038,set()
19358,set()
5052,set()
17228,{'262488'}
30213,{'89340'}
10372,{'273167'}
20039,{'221766'}
6298,{'76522'}
5846,set()
29675,set()
8132,set()
26327,{'479541'}
13104,set()
28887,{'430927'}
1502,set()
8007,"{'221666', '297243'}"
7966,{'552103'}
8344,{'410610'}
29091,{'459658'}
16844,set()
11990,set()
16165,{'482708'}
27751,set()
13947,set()
30441,{'409721'}
17339,{'517635'}
3203,{'494721'}
6426,{'420733'}
17855,set()
666,{'558317'}
24070,{'230357'}
15985,{'570602'}
11011,{'286701'}
22830,{'308896'}
27957,"{'291710', '521382'}"
26878,{'89818'}
20900,{'570603'}
10699,set()
1828,set()
18512,set()
10851,set()
13780,{'474479'}
12017,set()
15311,{'467315'}
5517,set()
27288,"{'391584', '473177'}"
13247,{'290953'}
22860,{'525759'}
17460,{'397219'}
10818,set()
5943,{'420070'}
21899,{'571024'}
8109,set()
11037,set()
15269,{'308896'}
7797,{'272454'}
22195,{'255534'}
11854,{'570603'}
4780,set()
17417,set()
12450,set()
21456,set()
9091,{'467229'}
18023,{'81375'}
13035,{'410063'}
12274,{'379497'}
19245,set()
30404,set()
29164,{'267517'}
24378,set()
27763,set()
29555,{'522090'}
26391,set()
9169,set()
5473,set()
24665,set()
11863,set()
17627,{'543573'}
14515,set()
14840,{'440805'}
14406,{'558431'}
20306,set()
21375,{'297243'}
3623,{'467689'}
5137,{'198457'}
7413,set()
28203,set()
11055,set()
2019,set()
10656,set()
11135,set()
21946,{'483485'}
16275,{'536796'}
22383,set()
26563,set()
22127,set()
2671,set()
10916,{'481994'}
16707,{'542811'}
6899,set()
7938,set()
21457,{'494947'}
25909,set()
30264,{'494947'}
15287,{'571669'}
29357,{'570575'}
2325,{'342816'}
7331,set()
19238,{'469521'}
8381,set()
5499,{'433016'}
21666,"{'293915', '392149'}"
2955,set()
6541,{'95276'}
26678,set()
10750,{'484089'}
28677,{'409348'}
24541,set()
10423,set()
8915,{'125068'}
1274,set()
21028,{'226903'}
20930,{'253507'}
22508,set()
26932,set()
9196,{'252877'}
21617,"{'110814', '50680'}"
10516,{'462611'}
5773,set()
13486,set()
9225,set()
1595,{'290953'}
29315,{'308848'}
21849,set()
30316,set()
8962,{'467184'}
22849,set()
14976,set()
20600,{'207747'}
9277,{'545372'}
9351,set()
21861,{'379555'}
29629,{'308785'}
16485,"{'402373', '406834'}"
5928,"{'535241', '343360'}"
3838,{'271429'}
799,set()
15526,{'434956'}
29227,set()
13229,set()
14932,set()
272,set()
5068,set()
6043,{'317020'}
4170,set()
10791,{'518740'}
23672,{'383778'}
15204,{'91497'}
26772,{'548642'}
25962,{'571029'}
26049,set()
21147,{'410520'}
25964,{'251814'}
10795,set()
3896,{'380597'}
238,set()
9458,{'205349'}
27270,{'461589'}
12829,{'459481'}
19137,{'516474'}
26382,set()
20679,{'572116'}
24558,{'517839'}
741,{'536846'}
7664,set()
28197,{'550170'}
25439,set()
18174,set()
3356,{'198630'}
7817,set()
17052,{'284834'}
25938,{'545960'}
10455,{'103342'}
22529,{'551138'}
6334,{'310619'}
28258,{'550170'}
5659,set()
5602,{'461580'}
20923,"{'27046', '23805'}"
19901,set()
2860,{'459907'}
13362,{'516474'}
10861,{'545893'}
27432,{'558194'}
27897,set()
10179,set()
19407,{'410456'}
26051,set()
28576,{'545959'}
25858,set()
21979,set()
267,{'341771'}
24302,set()
4337,{'278498'}
2061,{'549645'}
19048,set()
13321,set()
22989,{'125068'}
11923,{'516481'}
6641,{'440661'}
1775,{'516474'}
29691,{'423944'}
28931,{'224322'}
5380,{'216306'}
23668,{'383778'}
22144,{'205446'}
6548,set()
3571,{'342816'}
16792,{'556560'}
24851,set()
18086,set()
16252,set()
20099,set()
19550,set()
760,{'545812'}
27263,set()
13043,set()
17706,set()
22997,set()
7441,set()
27724,{'571029'}
3573,{'571035'}
529,{'550125'}
16630,{'554614'}
1560,{'514613'}
24637,{'69900'}
19183,set()
23258,set()
454,{'410610'}
23486,set()
12572,{'545960'}
14826,{'468700'}
816,set()
10506,{'91497'}
5477,set()
1414,"{'407942', '34965'}"
999,{'570602'}
16731,set()
27977,set()
14896,{'154173'}
1494,{'43767'}
23632,{'29806'}
20351,"{'64934', '440699'}"
8632,{'233076'}
5999,{'107433'}
25940,{'558368'}
29550,{'558317'}
2222,set()
1490,{'545883'}
12773,{'297103'}
24583,set()
19449,set()
27537,set()
4456,{'543527'}
24616,set()
14326,{'545928'}
12113,{'571971'}
3251,{'440699'}
4070,{'280341'}
4912,set()
5744,set()
9192,{'308784'}
13414,{'253437'}
24202,set()
1067,{'517635'}
3812,{'570602'}
20205,{'350380'}
14473,set()
24220,{'284834'}
25902,{'432861'}
1559,{'549409'}
10352,set()
1739,{'125068'}
15077,{'490708'}
23633,{'29806'}
19228,{'252914'}
27057,set()
2208,{'282408'}
20493,set()
4092,"{'353516', '317214', '97068'}"
17026,{'221766'}
20046,{'380597'}
24207,{'282367'}
24128,set()
3615,set()
20149,{'252873'}
893,set()
15056,{'293428'}
10920,"{'484996', '325108'}"
25491,set()
3731,set()
17291,"{'261797', '168039'}"
18228,{'548642'}
20585,set()
20323,{'545812'}
15353,{'383778'}
12043,"{'95276', '541681'}"
20072,{'558268'}
1521,set()
23132,set()
16107,{'432624'}
19829,{'310584'}
29734,{'553947'}
30072,set()
4892,set()
28290,set()
166,set()
6255,set()
2956,set()
27221,{'461589'}
19848,{'255982'}
19972,"{'203175', '467689', '159734', '87166'}"
12189,{'550125'}
18195,{'297027'}
7025,{'483485'}
29534,{'558317'}
23405,{'64934'}
22573,{'124547'}
10730,{'286201'}
29826,{'308896'}
29254,{'224322'}
11913,"{'34974', '114566'}"
2661,set()
20160,set()
30396,{'92620'}
15172,set()
15638,set()
12577,{'251814'}
19787,set()
16804,set()
6106,set()
27077,set()
15653,{'221334'}
15678,{'570603'}
5865,set()
19584,{'272175'}
4226,set()
4041,{'272454'}
4759,{'415419'}
3012,{'279148'}
27416,{'409912'}
9655,{'125068'}
16620,set()
21516,{'474848'}
11354,set()
917,set()
27996,set()
2253,{'551835'}
6968,{'286701'}
16876,{'271429'}
23485,set()
25634,{'467229'}
17083,set()
24939,set()
20632,"{'357030', '154173'}"
10480,{'254593'}
4868,set()
20353,{'226167'}
2778,set()
217,{'558194'}
7492,"{'379497', '253292'}"
23836,{'410610'}
30163,set()
3015,set()
16613,"{'535229', '529051'}"
26374,set()
20899,{'570603'}
2524,set()
20029,set()
17546,{'407942'}
9391,{'310584'}
25092,set()
21279,set()
25321,set()
6802,set()
19739,set()
12642,{'545812'}
21867,{'317121'}
20702,{'252873'}
25234,set()
7686,{'483485'}
8240,set()
4448,set()
26723,set()
22259,{'202015'}
18833,set()
29635,{'514935'}
18075,set()
16341,{'216306'}
16624,{'554614'}
838,set()
21860,set()
13992,set()
498,set()
2539,set()
19745,set()
19528,set()
17672,set()
7402,set()
1892,set()
4941,set()
10807,{'459664'}
431,{'228685'}
4080,{'544480'}
14246,{'572125'}
16749,{'106915'}
21291,set()
16757,set()
24518,{'69900'}
13556,set()
22722,{'317121'}
9777,set()
7718,set()
7027,{'223922'}
30199,{'351960'}
2861,set()
28401,{'558493'}
24446,{'570603'}
3676,"{'420070', '381685'}"
16523,{'44553'}
17517,{'536149'}
2165,{'90664'}
1921,{'271429'}
13781,set()
20931,set()
28108,{'385491'}
11513,{'253437'}
17015,set()
15567,{'436449'}
11171,set()
4600,{'494151'}
22599,{'549118'}
8678,{'237576'}
9598,{'479541'}
30292,{'226167'}
22694,{'570562'}
14197,{'310619'}
19985,set()
8810,{'254225'}
12409,{'278245'}
3957,{'319139'}
2571,set()
19214,{'392149'}
22548,{'89156'}
27668,{'461580'}
5186,{'532423'}
221,{'110814'}
18338,{'460228'}
12781,set()
16777,set()
345,set()
12030,"{'348667', '403453'}"
18082,set()
19366,{'467184'}
9915,{'467689'}
4973,{'43772'}
27940,"{'494938', '558268'}"
1788,{'438930'}
15676,{'33931'}
7185,{'385491'}
23676,{'65023'}
28313,set()
14726,set()
7389,set()
29943,{'570562'}
2679,"{'979', '348376'}"
11124,{'253437'}
3535,set()
24838,set()
2340,{'272454'}
23701,set()
18781,{'516474'}
22540,{'436455'}
27069,set()
1563,set()
25526,set()
14492,{'310619'}
17962,{'571664'}
23222,{'526362'}
12124,set()
13016,set()
26248,set()
25965,set()
29853,{'494151'}
15925,{'341771'}
2874,{'297255'}
5298,set()
25663,set()
7553,set()
23015,{'278245'}
29704,{'516442'}
28662,set()
10903,{'545893'}
10014,"{'403913', '395807'}"
2149,{'418194'}
1416,{'479959'}
9204,{'410528'}
9302,{'557554'}
350,{'29806'}
4961,set()
24423,set()
5945,{'27046'}
14399,set()
3906,{'551835'}
16934,{'424424'}
17230,set()
10894,set()
25392,"{'308896', '280224'}"
18471,{'459660'}
22065,"{'223428', '230357'}"
8168,set()
2194,{'178521'}
11245,{'427370'}
20759,set()
21850,set()
29544,{'428526'}
20340,{'440699'}
12618,set()
18832,set()
25853,set()
23563,{'103642'}
26813,set()
18506,set()
17145,{'261797'}
5739,{'71162'}
18645,{'494980'}
22640,{'459660'}
14920,{'462593'}
1050,set()
20045,{'410528'}
18938,{'552209'}
9956,{'334871'}
28877,{'379173'}
3584,set()
8789,{'317121'}
3447,set()
10742,set()
28352,set()
8397,{'545372'}
19081,set()
9162,set()
8872,{'554223'}
1370,{'297114'}
7896,{'558317'}
25991,set()
15083,{'558431'}
19860,{'436449'}
14649,set()
7926,{'34471'}
18643,{'543527'}
18034,{'81375'}
29720,{'459651'}
18579,set()
12183,"{'545812', '226167'}"
25654,set()
22964,set()
4845,{'345312'}
20272,set()
30064,{'480822'}
4722,{'314689'}
8497,{'64934'}
2439,set()
15665,{'39116'}
18563,{'286760'}
3155,set()
10277,set()
19003,set()
14634,set()
21072,{'278506'}
7632,{'516474'}
12497,{'125068'}
4800,set()
25604,set()
16133,{'261372'}
1340,{'430727'}
2255,{'409803'}
28175,set()
14615,{'433016'}
16869,{'271429'}
4057,{'558313'}
7224,set()
22937,{'319139'}
25129,set()
5013,set()
13364,{'516474'}
12223,"{'148681', '319139'}"
2109,{'526526'}
30200,set()
1212,{'545883'}
6062,set()
26005,{'545989'}
12116,{'554200'}
13236,set()
28937,{'252914'}
1918,set()
4224,set()
27875,{'416311'}
19211,{'308848'}
1043,{'429982'}
26401,set()
10525,set()
4206,{'441039'}
2742,"{'554487', '282408'}"
17888,{'20490'}
30254,{'91025'}
7784,set()
15624,{'39116'}
27009,set()
7595,set()
27271,{'461589'}
11636,{'551273'}
7491,set()
16451,{'402373'}
23282,{'572116'}
14013,set()
2083,{'316799'}
25763,set()
15619,set()
3835,"{'106915', '293915'}"
12629,set()
10201,{'198402'}
12983,{'545372'}
10398,set()
5001,set()
18928,set()
4928,set()
26419,set()
23710,set()
26720,set()
12067,set()
5099,{'341771'}
9135,{'410520'}
3817,{'543527'}
23698,set()
10478,{'467229'}
2654,{'494665'}
14730,set()
8081,{'494721'}
2356,{'314255'}
2790,{'319860'}
17016,{'462649'}
14441,{'550170'}
30345,set()
18092,set()
9791,set()
5441,set()
27888,set()
20226,{'223439'}
1449,set()
3661,{'494665'}
23788,{'514613'}
2753,set()
19567,{'357943'}
30422,{'545893'}
22358,set()
10809,set()
8813,{'317121'}
16054,set()
6784,set()
15995,{'517839'}
2521,{'124547'}
24985,set()
28788,{'379173'}
29909,{'570562'}
514,set()
16489,{'317214'}
16270,set()
21413,{'50418'}
17971,{'571664'}
22943,{'227498'}
17678,set()
11269,"{'259533', '317049'}"
27972,set()
9294,{'549645'}
18562,{'461113'}
3766,set()
16132,{'261372'}
9315,{'106'}
3881,{'542363'}
10249,set()
14627,set()
26470,{'343517'}
407,{'154707'}
11702,"{'292348', '518245'}"
4763,{'488478'}
6342,{'297072'}
25754,set()
9498,{'570602'}
12209,{'483347'}
8242,set()
20639,{'357030'}
6016,{'25492'}
16296,{'48795'}
27772,{'549118'}
356,{'460228'}
24764,set()
28921,set()
25824,set()
1263,set()
21957,set()
13928,{'571985'}
2098,"{'418194', '226924'}"
11678,{'545989'}
21378,"{'494844', '297243'}"
7973,set()
20166,{'571664'}
10511,{'527225'}
20586,set()
14035,set()
28907,{'461113'}
15417,set()
6272,{'271429'}
28752,{'410456'}
218,set()
25232,set()
25265,"{'426000', '278506'}"
11397,set()
5168,{'461589'}
25652,set()
6234,set()
21353,{'273167'}
25727,{'125068'}
21069,{'440859'}
26213,{'316799'}
8032,{'571669'}
28383,set()
3248,{'409803'}
20957,{'98168'}
11465,set()
7984,{'198977'}
23656,set()
25901,set()
22197,{'428526'}
7590,set()
28506,set()
14238,"{'487073', '545984'}"
17240,set()
25710,{'278245'}
9716,{'461580'}
23541,set()
21522,"{'348376', '230357'}"
13566,set()
30092,{'514748'}
19817,{'549645'}
23867,{'103342'}
1598,set()
24454,"{'166368', '350596'}"
16427,{'261372'}
29802,set()
10574,{'110814'}
27274,{'375470'}
1734,set()
13553,set()
14884,set()
4218,{'297255'}
8268,set()
6825,set()
286,{'82696'}
15439,set()
4745,{'308896'}
14950,set()
23401,{'297114'}
25336,set()
18822,{'379555'}
19772,set()
13848,set()
13201,set()
2974,set()
17812,set()
8569,set()
20336,{'440699'}
9019,set()
10013,"{'107561', '202538', '23805'}"
18124,{'545893'}
14371,set()
20218,set()
4234,set()
25834,set()
23139,set()
27755,{'545960'}
8421,{'558418'}
23307,set()
12625,"{'551273', '479541'}"
995,{'342816'}
12733,{'107874'}
1338,{'198457'}
27814,set()
7740,{'410610'}
19813,set()
26337,set()
23239,{'572116'}
26744,set()
18425,{'233331'}
7318,set()
13309,set()
14642,set()
13664,{'205446'}
25845,{'551280'}
14033,set()
6855,{'80973'}
7673,set()
18939,set()
13830,set()
15886,{'342816'}
23600,{'424424'}
11936,{'107614'}
21520,"{'492332', '230357'}"
24307,{'516378'}
15629,{'39116'}
17175,{'286701'}
12989,set()
17295,set()
8325,{'481994'}
17671,set()
19791,{'278901'}
16831,{'293915'}
13271,{'558242'}
14430,set()
22971,set()
11698,{'254593'}
20978,set()
9474,{'356054'}
14949,set()
19563,{'251968'}
3343,{'317121'}
29363,set()
14368,"{'396319', '544412'}"
27770,set()
12851,{'125149'}
7576,set()
6865,{'317020'}
6800,set()
1591,{'273167'}
5043,{'558313'}
29726,{'553947'}
23690,set()
1763,set()
7192,set()
12753,{'516481'}
16000,{'356054'}
7847,{'273167'}
16643,set()
27679,{'550141'}
25807,{'554428'}
28695,set()
9864,set()
27334,{'494980'}
26199,set()
5862,set()
28559,{'545959'}
22394,set()
29897,{'570562'}
22874,set()
11974,set()
8996,{'409803'}
3900,{'92620'}
24464,set()
13310,{'205446'}
1497,{'89433'}
27616,set()
28874,{'379173'}
24346,set()
14199,set()
26766,set()
17001,{'95537'}
12654,{'317049'}
9160,set()
27199,{'385512'}
22116,{'494947'}
13031,{'71162'}
12289,set()
25463,set()
29863,set()
27571,{'514705'}
19206,set()
15446,set()
15127,set()
17859,set()
28497,{'545984'}
18534,{'461589'}
5764,set()
6603,{'89616'}
22863,{'262758'}
6395,{'154707'}
17930,{'979'}
26151,"{'468700', '545984'}"
3312,set()
12973,set()
10630,{'551173'}
5485,"{'514705', '428278'}"
